OBJECTID_1,OBJECTID,County,Contae,Local_Gove,Limistéar,Classifica,Cineál,Gaeltacht,Town_Class,ID,English_Na,Irish_Name,Foirm_Ghin,Alternativ,IG_E,IG_N,ITM_E,ITM_N,Irish_Vali,Legislatio,Validated_,Date_,Comment_,x,y
2894,2894,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217072,EMLY,Imleach, , ,176286,133778,576242,633827,1,847,FJF,1.16398E+12, ,576242.0001,633827.0001
2895,2895,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217073,FARRANRORY,Fearann Ruairí, , ,231274,151849,631218,651894,1,847,FJF,1.16398E+12, ,631218.0001,651894.0001
2896,2896,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217074,FENNOR,Fionnúir, , ,226668,161139,626613,661182,1,847,FJF,1.16398E+12, ,626613.0001,661182.0001
2897,2897,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217075,FINNOE,Fionnú, , ,188289,192310,588242,692346,1,847,FJF,1.16398E+12, ,588242.0001,692346.0001
2898,2898,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217076,FOILNAMAN,Faill na mBan, , ,192576,160818,592528,660861,1,847,FJF,1.16398E+12, ,592528.0001,660861.0001
2899,2899,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217077,GAILE,Gael, , ,208331,150569,608280,650614,1,847,FJF,1.16398E+12, ,608280.0001,650614.0001
2900,2900,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217078,GARRANGIBBON,Garrán Ghiobúin, , ,234061,132506,634004,632555,1,847,FJF,1.16398E+12, ,634004.0001,632555.0001
2901,2901,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217079,GLENGAR,An Gleann Gearr, , ,188057,154363,588010,654407,1,847,FJF,1.16398E+12, ,588010.0001,654407.0001
2902,2902,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217080,GLENKEEN,Gleann Caoin, , ,198528,167973,598479,668014,1,847,FJF,1.16398E+12, ,598479.0001,668014.0001
2903,2903,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217081,GOLDEN,An Gabhailín, , ,202209,137572,602159,637620,1,847,FJF,1.16398E+12, ,602159.0001,637620.0001
2904,2904,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217082,GORTKELLY,Gort Cheallaigh, , ,200941,160362,600891,660405,1,847,FJF,1.16398E+12, ,600891.0001,660405.0001
2905,2905,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217083,GRAIGUE,An Ghráig, , ,213847,132166,613794,632215,1,847,FJF,1.16398E+12, ,613794.0001,632215.0001
2906,2906,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217084,GRAIGUE,An Ghráig, , ,198850,205244,598801,705277,1,847,FJF,1.16398E+12, ,598801.0001,705277.0001
2907,2907,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217085,GRAYSTOWN,Baile an Ghraeigh, , ,216705,147152,616652,647198,1,847,FJF,1.16398E+12, ,616652.0001,647198.0001
2908,2908,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217086,GREENHALL,Béal Reithín, , ,177626,170125,577581,670166,1,847,FJF,1.16398E+12, ,577581.0001,670166.0001
2909,2909,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217087,HOLYCROSS,Mainistir na Croiche, , ,207201,155328,607150,655372,1,847,FJF,1.16398E+12, ,607150.0001,655372.0001
2910,2910,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217088,INCH,An Inse, , ,204874,162374,604823,662416,1,847,FJF,1.16398E+12, ,604823.0001,662416.0001
2911,2911,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217089,INISHLOUNAGHT,Inis Leamhnachta, , ,215159,123866,615106,623917,1,847,FJF,1.16398E+12, ,615106.0001,623917.0001
2912,2912,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217090,KILBARRON,Cill Bharráin, , ,183132,194277,583086,694313,1,847,FJF,1.16398E+12, ,583086.0001,694313.0001
2913,2913,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217091,KILCASH,Cill Chaise, , ,229877,128172,629821,628222,1,847,FJF,1.16398E+12, ,629821.0001,628222.0001
2914,2914,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217092,KILCOMENTY,Cill Chomnaid, , ,170597,165125,570554,665167,1,847,FJF,1.16398E+12, ,570554.0001,665167.0001
2915,2915,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217093,KILCOMMON,Cill Chomáin, , ,202413,123341,602363,623392,1,847,FJF,1.16398E+12, ,602363.0001,623392.0001
2916,2916,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217094,KILCOOLY,Cill Chúile, , ,230057,157169,630001,657212,1,847,FJF,1.16398E+12, ,630001.0001,657212.0001
2917,2917,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217095,KILCORAN,Cill Chuaráin, , ,196574,120453,596525,620505,1,847,FJF,1.16398E+12, ,596525.0001,620505.0001
2918,2918,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217096,KILFEAKLE,Cill Fhiacal, , ,194022,137027,593974,637075,1,847,FJF,1.16398E+12, ,593974.0001,637075.0001
2919,2919,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217097,KILKEARY,Cill Chéire, , ,192840,175743,592792,675783,1,847,FJF,1.16398E+12, ,592792.0001,675783.0001
2920,2920,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217098,KILLADRIFFE,Cill Airdrí, , ,200098,128635,600048,628685,1,847,FJF,1.16398E+12, ,600048.0001,628685.0001
2921,2921,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217099,KILLALOAN,Cill Ó Luáin, , ,224911,124236,624856,624287,1,847,FJF,1.16398E+12, ,624856.0001,624287.0001
2922,2922,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217100,KILLAVINOGE,Cill Momhéanóg, , ,215572,176508,615519,676547,1,847,FJF,1.16398E+12, ,615519.0001,676547.0001
2923,2923,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217101,KILLEA,Cill Shléibhe, , ,208022,175604,607971,675643,1,847,FJF,1.16398E+12, ,607971.0001,675643.0001
2924,2924,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217102,KILLEENASTEENA,Cillín an Stiabhnaigh, , ,206552,134810,606501,634858,1,847,FJF,1.16398E+12, ,606501.0001,634858.0001
2925,2925,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217103,KILLENAULE,Cill Náile, , ,220754,148234,620700,648279,1,847,FJF,1.16398E+12, ,620700.0001,648279.0001
2926,2926,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217104,KILLOSCULLY,Cill Ó Scolaí, , ,176861,166675,576817,666717,1,847,FJF,1.16398E+12, ,576817.0001,666717.0001
2927,2927,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217105,KILMORE,An Chill Mhór, , ,184071,170612,584025,670653,1,847,FJF,1.16398E+12, ,584025.0001,670653.0001
2928,2928,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217106,KILMUCKLIN,Cill Mhíolchon, , ,191246,141663,591198,641710,1,847,FJF,1.16398E+12, ,591198.0001,641710.0001
2929,2929,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217107,KILMURRY,Cill Mhuire, , ,235092,126082,635035,626132,1,847,FJF,1.16398E+12, ,635035.0001,626132.0001
2930,2930,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217108,KILNANEAVE,Cill na Naomh, , ,193820,170279,593772,670320,1,847,FJF,1.16398E+12, ,593772.0001,670320.0001
2931,2931,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217109,KILNARATH,Cill na Rátha, , ,178333,163425,578288,663467,1,847,FJF,1.16398E+12, ,578288.0001,663467.0001
2932,2932,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217110,KILPATRICK,Cill Phádraig, , ,195061,144791,595013,644837,1,847,FJF,1.16398E+12, ,595013.0001,644837.0001
2933,2933,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217111,KILRUSH,Cill Rois, , ,209337,163896,609285,663938,1,847,FJF,1.16398E+12, ,609285.0001,663938.0001
2934,2934,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217112,KILSHEELAN,Cill Síoláin, , ,228098,124845,628042,624895,1,847,FJF,1.16398E+12, ,628042.0001,624895.0001
2935,2935,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217113,KILTINAN,Cill Teimhneáin, , ,223852,130567,623797,630616,1,847,FJF,1.16398E+12, ,623797.0001,630616.0001
2936,2936,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217114,KILVEMNON,Cill Mheanmnáin, , ,235831,137889,635774,637937,1,847,FJF,1.16398E+12, ,635774.0001,637937.0001
2937,2937,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217115,KNIGH,An Cnaoi, , ,184393,185265,584347,685302,1,847,FJF,1.16398E+12, ,584347.0001,685302.0001
2938,2938,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217116,KNOCKGRAFFON,Cnoc Rafann, , ,208012,130422,607961,630471,1,847,FJF,1.16398E+12, ,607961.0001,630471.0001
2939,2939,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217117,LACKAGH,An Leaca, , ,182645,167688,582599,667729,1,847,FJF,1.16398E+12, ,582599.0001,667729.0001
2940,2940,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217118,LATTERAGH,An Leargaidh Mhór, , ,197014,175625,596965,675665,1,847,FJF,1.16398E+12, ,596965.0001,675665.0001
2941,2941,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217119,LATTIN,Leatracha, , ,180017,132986,579972,633035,1,847,FJF,1.16398E+12, ,579972.0001,633035.0001
2942,2942,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217120,LISRONAGH,Lios Suibhne, , ,218856,128295,618802,628345,1,847,FJF,1.16398E+12, ,618802.0001,628345.0001
2943,2943,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217121,LITTLETON,Lios Tuathail (Uirbeach), , ,217755,154676,617702,654720,1,847,FJF,1.16398E+12, ,617702.0001,654720.0001
2944,2944,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217122,LONGFORDPASS,An Longfort (Tuath), , ,221575,161990,621521,662032,1,847,FJF,1.16398E+12, ,621521.0001,662032.0001
2945,2945,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217123,LORRHA EAST,Áth Fhada, , ,193314,204072,593266,704105,1,847,FJF,1.16398E+12, ,593266.0001,704105.0001
2946,2946,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217124,LORRHA WEST,Lothra Thoir, , ,189099,205574,589052,705607,1,847,FJF,1.16398E+12, ,589052.0001,705607.0001
2947,2947,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217125,LOUGHMORE,Loch Caol, , ,211766,168244,611714,668285,1,847,FJF,1.16398E+12, ,611714.0001,668285.0001
2948,2948,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217126,MAGORBAN,Maigh gCorbáin, , ,212578,140562,612526,640609,1,847,FJF,1.16398E+12, ,612526.0001,640609.0001
2949,2949,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217127,MERTONHALL,Cloch Ustún, , ,192840,190313,592792,690349,1,847,FJF,1.16398E+12, ,592792.0001,690349.0001
2950,2950,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217128,MODESHIL,Maigh Dheisil, , ,234719,145841,634662,645887,1,847,FJF,1.16398E+12, ,634662.0001,645887.0001
2951,2951,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217129,MONSEA,Maigh Saotha, , ,181547,183719,581502,683757,1,847,FJF,1.16398E+12, ,581502.0001,683757.0001
2952,2952,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217130,MORTLESTOWN,Baile an Mhoirtéalaigh, , ,208624,126312,608573,626362,1,847,FJF,1.16398E+12, ,608573.0001,626362.0001
2953,2953,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217131,MOYALIFF,Maigh Ailbhe, , ,201043,156804,600993,656848,1,847,FJF,1.16398E+12, ,600993.0001,656848.0001
2954,2954,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217132,MOYCARKY,Maigh Chairce, , ,212891,152391,612839,652436,1,847,FJF,1.16398E+12, ,612839.0001,652436.0001
2955,2955,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217133,MOYNE,An Mhaighean, , ,219163,165972,619109,666014,1,847,FJF,1.16398E+12, ,619109.0001,666014.0001
2956,2956,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217134,MULLINAHONE,Muileann na hUamhan, , ,233898,140295,633841,640342,1,847,FJF,1.16398E+12, ,633841.0001,640342.0001
2957,2957,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217135,NENAGH RURAL,An tAonach (Tuath), , ,186281,176881,586235,676920,1,847,FJF,1.16398E+12, ,586235.0001,676920.0001
2958,2958,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217136,NENAGH WEST URBAN,An tAonach Thiar (Uirbeach), , ,185755,179383,585709,679422,1,847,FJF,1.16398E+12, ,585709.0001,679422.0001
2959,2959,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217137,NEW BIRMINGHAM,Gleann an Ghuail, , ,223640,150604,623585,650649,1,847,FJF,1.16398E+12, ,623585.0001,650649.0001
2960,2960,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217138,NEWCASTLE,An Caisleán Nua, , ,213999,110426,613946,610480,1,847,FJF,1.16398E+12, ,613946.0001,610480.0001
2961,2961,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217139,NEWPORT,An Port Nua, , ,172439,161385,572395,661428,1,847,FJF,1.16398E+12, ,572395.0001,661428.0001
2962,2962,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217140,NEWTOWN,An Baile Nua, , ,239294,128366,639236,628416,1,847,FJF,1.16398E+12, ,639236.0001,628416.0001
2963,2963,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217141,NODSTOWN,Baile na Nodach, , ,208352,146195,608301,646241,1,847,FJF,1.16398E+12, ,608301.0001,646241.0001
2964,2964,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217142,OUGHTERLEAGUE,Uachtar Liag, , ,199939,144552,599889,644598,1,847,FJF,1.16398E+12, ,599889.0001,644598.0001
2965,2965,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217143,PEPPARDSTOWN,Baile Bhriodúnach, , ,221345,136879,621291,636927,1,847,FJF,1.16398E+12, ,621291.0001,636927.0001
2966,2966,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217144,POYNTSTOWN,Baile an Phaghanaigh, , ,224164,153906,624109,653950,1,847,FJF,1.16398E+12, ,624109.0001,653950.0001
2967,2967,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217145,RAHELTY,Ráth Eilte, , ,216568,161613,616515,661655,1,847,FJF,1.16398E+12, ,616515.0001,661655.0001
2968,2968,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217146,RATHCABBAN,Ráth Cabáin, , ,196479,208445,596430,708477,1,847,FJF,1.16398E+12, ,596430.0001,708477.0001
2969,2969,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217147,RATHLYNIN,Ráth Laighnigh, , ,195764,140374,595715,640421,1,847,FJF,1.16398E+12, ,595715.0001,640421.0001
2970,2970,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217148,RATHNAVEOGE,Ráth Mobheóg, , ,210289,184567,610237,684605,1,847,FJF,1.16398E+12, ,610237.0001,684605.0001
2971,2971,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217149,REDWOOD,Coillte Rua, , ,193301,209327,593253,709359,1,847,FJF,1.16398E+12, ,593253.0001,709359.0001
2972,2972,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217150,RIVERSTOWN,Baile Uí Lachnáin, , ,202366,205969,602316,706002,1,847,FJF,1.16398E+12, ,602316.0001,706002.0001
2973,2973,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217151,RODUS,Róda, , ,174733,136769,574689,636817,1,847,FJF,1.16398E+12, ,574689.0001,636817.0001
2974,2974,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217152,ROSCREA,Ros Cré, , ,213840,188160,613788,688197,1,847,FJF,1.16398E+12, ,613788.0001,688197.0001
2975,2975,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217153,SHRONELL,Srónaill, , ,181502,136959,581456,637007,1,847,FJF,1.16398E+12, ,581456.0001,637007.0001
2976,2976,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217154,SOLLOGHODBEG,Sulchóid Bheag, , ,188118,140576,588071,640623,1,847,FJF,1.16398E+12, ,588071.0001,640623.0001
2977,2977,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217155,TEMPLEDERRY,Teampall Doire, , ,192096,165074,592048,665116,1,847,FJF,1.16398E+12, ,592048.0001,665116.0001
2978,2978,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217156,TEMPLEMORE,An Teampall Mór, , ,211586,171716,611534,671756,1,847,FJF,1.16398E+12, ,611534.0001,671756.0001
2979,2979,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217157,TEMPLENEIRY,Teampall Néire, , ,193568,127807,593520,627857,1,847,FJF,1.16398E+12, ,593520.0001,627857.0001
2980,2980,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217158,TEMPLETOUHY,Teampall Tuaithe, , ,217286,171313,617233,671353,1,847,FJF,1.16398E+12, ,617233.0001,671353.0001
2981,2981,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217159,TERRYGLASS,Tír Dhá Ghlas, , ,186017,199484,585971,699518,1,847,FJF,1.16398E+12, ,585971.0001,699518.0001
2982,2982,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217160,THOMASTOWN,Baile Thomáis, , ,198108,135776,598059,635824,1,847,FJF,1.16398E+12, ,598059.0001,635824.0001
2983,2983,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217161,THURLES RURAL,Durlas (Tuath), , ,211655,161065,611603,661108,1,847,FJF,1.16398E+12, ,611603.0001,661108.0001
2984,2984,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217162,THURLES URBAN,Durlas (Uirbeach), , ,212261,158788,612209,658831,1,847,FJF,1.16398E+12, ,612209.0001,658831.0001
2985,2985,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217163,TIMONEY,Tuaim Eabhna, , ,218185,184483,618132,684521,1,847,FJF,1.16398E+12, ,618132.0001,684521.0001
2986,2986,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217164,TIPPERARY EAST URBAN,Tiobraid Árann Thoir (Uirbeach), , ,189234,136293,589187,636341,1,847,FJF,1.16398E+12, ,589187.0001,636341.0001
2987,2987,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217165,TIPPERARY RURAL,Tiobraid Árann (Tuath), , ,188643,133898,588596,633947,1,847,FJF,1.16398E+12, ,588596.0001,633947.0001
2988,2988,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217166,TIPPERARY WEST URBAN,Tiobraid Árann Thiar (Uirbeach), , ,187992,135430,587945,635478,1,847,FJF,1.16398E+12, ,587945.0001,635478.0001
2989,2989,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217167,TUBBRID,Tiobraid, , ,201339,120742,601289,620793,1,847,FJF,1.16398E+12, ,601289.0001,620793.0001
2990,2990,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217168,TULLAGHMELAN,Tulaigh Mhaoláin, , ,212627,119467,612575,619519,1,847,FJF,1.16398E+12, ,612575.0001,619519.0001
2991,2991,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217169,TULLAGHORTON,Tulach Artáin, , ,203522,113122,603472,613175,1,847,FJF,1.16398E+12, ,603472.0001,613175.0001
2992,2992,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217170,TULLAMAIN,Tulach Mheáin, , ,213407,135907,613355,635955,1,847,FJF,1.16398E+12, ,613355.0001,635955.0001
2993,2993,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217171,TWO-MILE-BORRIS,Buiríos Léith, , ,221021,157579,620967,657622,1,847,FJF,1.16398E+12, ,620967.0001,657622.0001
2994,2994,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217172,UPPERCHURCH,An Teampall Uachtarach, , ,197170,160673,597121,660716,1,847,FJF,1.16398E+12, ,597121.0001,660716.0001
2995,2995,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217173,USKANE,Uisceán, , ,193801,194951,593753,694986,1,847,FJF,1.16398E+12, ,593753.0001,694986.0001
2996,2996,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217174,YOUGHALARRA,Eochaill, , ,179559,179298,579514,679337,1,847,FJF,1.16398E+12, ,579514.0001,679337.0001
2997,2997,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217175,FETHARD,Fiodh Ard, , ,220492,134727,620438,634775,1,847,FJF,1.16398E+12, ,620438.0001,634775.0001
2998,2998,TIPPERARY,Tiobraid Árann,SOUTH TIPPERARY, ,ED,T,N, ,217176,CLONMEL EAST URBAN,Cluain Meala Thoir (Uirbeach), , ,220925,122801,620871,622852,1,847,FJF,1.16398E+12, ,620871.0001,622852.0001
2999,2999,TIPPERARY,Tiobraid Árann,NORTH TIPPERARY, ,ED,T,N, ,217177,NENAGH EAST URBAN,An tAonach Thoir (Uirbeach), , ,187338,179151,587291,679190,1,847,FJF,1.16398E+12, ,587291.0001,679190.0001
3000,3000,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227001,ANNESTOWN,Bun Abha, , ,248312,101322,648252,601378,1,524,FF,1.17202E+12, ,648252.0001,601378.0001
3001,3001,WATERFORD,Port Láirge,WATERFORD, ,ED,T,Y, ,227002,ARDMORE,Aird Mhór, , ,221584,85829,621530,585888,1,524,FF,1.17202E+12, ,621530.0001,585888.0001
3002,3002,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227003,ARDMORE,Aird Mhór, , ,217427,78137,617374,578198,1,524,FF,1.17202E+12, ,617374.0001,578198.0001
3003,3003,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227004,BALLYDUFF,An Baile Dubh, , ,196372,102965,596323,603020,1,524,FF,1.17202E+12, ,596323.0001,603020.0001
3004,3004,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227005,BALLYDURN,Baile Uí Dhoirn, , ,236448,110679,636391,610733,1,524,FF,1.17202E+12, ,636391.0001,610733.0001
3005,3005,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227006,BALLYHANE,Baile Uí Fheacháin, , ,212838,98807,612786,598863,1,524,FF,1.17202E+12, ,612786.0001,598863.0001
3006,3006,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227007,BALLYHEENY,Baile Uí Shuibhne, , ,210443,81969,610391,582029,1,524,FF,1.17202E+12, ,610391.0001,582029.0001
3007,3007,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227008,BALLYIN,Baile Fhinn, , ,204496,104440,604445,604495,1,524,FF,1.17202E+12, ,604445.0001,604495.0001
3008,3008,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227009,BALLYLANEEN,Baile an Londraigh, , ,238724,102558,638666,602613,1,524,FF,1.17202E+12, ,638666.0001,602613.0001
3009,3009,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227010,BALLYMACARBRY,Baile Mhac Cairbre, , ,216839,115466,616786,615519,1,524,FF,1.17202E+12, ,616786.0001,615519.0001
3010,3010,WATERFORD,Port Láirge,WATERFORD, ,ED,T,Y, ,227011,BALLYMACART,Baile Mhac Airt, , ,224801,83250,624746,583310,1,524,FF,1.17202E+12, ,624746.0001,583310.0001
3011,3011,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227012,BALLYNAKILL,Baile Mhic Coiligh, , ,263250,107596,663187,607650,1,524,FF,1.17202E+12, ,663187.0001,607650.0001
3012,3012,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227013,BALLYNAMULT,Béal na Molt, , ,216055,104599,616002,604654,1,524,FF,1.17202E+12, ,616002.0001,604654.0001
3013,3013,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227014,BALLYSAGGARTMORE,Baile na Sagart Mór, , ,199407,103644,599358,603699,1,524,FF,1.17202E+12, ,599358.0001,603699.0001
3014,3014,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227015,BOHADOON,Both an Dúin, , ,224585,99955,624530,600011,1,524,FF,1.17202E+12, ,624530.0001,600011.0001
3015,3015,WATERFORD,Port Láirge,WATERFORD, ,ED,T,N, ,227016,CAPPAGH,An Cheapach, , ,217669,95977,617616,596034,1,524,FF,1.17202E+12, ,617616.0001,596034.0001
